               epoch,       train/box_loss,       train/obj_loss,       train/cls_loss,    metrics/precision,       metrics/recall,      metrics/mAP_0.5, metrics/mAP_0.5:0.95,         val/box_loss,         val/obj_loss,         val/cls_loss,                x/lr0,                x/lr1,                x/lr2, 
                 469            0.027928            0.030731           0.0039409             0.94516             0.92217             0.96825             0.79008            0.021748            0.016079           0.0026255           0.0059516           0.0059516           0.0059516
                 470             0.02814            0.030902            0.004046             0.94218             0.92083             0.96976             0.79451            0.021862            0.016059            0.002632           0.0059376           0.0059376           0.0059376
                 471            0.027569            0.032294           0.0040118             0.95613             0.91847             0.97248             0.80189            0.021358            0.016034           0.0026355           0.0059235           0.0059235           0.0059235
                 472            0.027317            0.026509            0.004095              0.9526             0.91371             0.96887             0.79553            0.021897            0.016168           0.0026215           0.0059094           0.0059094           0.0059094
                 473            0.029009            0.031634           0.0042058             0.94899             0.91385             0.96858             0.79841            0.021596            0.016095           0.0026006           0.0058953           0.0058953           0.0058953
                 474            0.027743             0.02987            0.003723             0.95206             0.91344              0.9674             0.79476            0.021972            0.016239           0.0025849           0.0058812           0.0058812           0.0058812
                 475            0.027853            0.029274           0.0039445             0.94415             0.91878             0.96863             0.79383            0.021784            0.016321           0.0025672           0.0058672           0.0058672           0.0058672
                 476            0.027576            0.031745           0.0037595             0.94497             0.91825             0.96935             0.79575            0.021942            0.016341           0.0025559           0.0058531           0.0058531           0.0058531
                 477            0.028162            0.029417           0.0037752               0.953             0.91052             0.96624             0.79357             0.02163            0.016289           0.0025423            0.005839            0.005839            0.005839
                 478            0.027089            0.030197           0.0039021             0.89145             0.95799             0.96439             0.78753            0.021793            0.016246           0.0025376           0.0058249           0.0058249           0.0058249
                 479            0.028527            0.028806           0.0037247             0.90116             0.95411             0.96173              0.7829             0.02184            0.016228           0.0025405           0.0058108           0.0058108           0.0058108
                 480             0.02805            0.031164           0.0043103             0.90737             0.94973              0.9647             0.78791            0.021429            0.016155           0.0025486           0.0057967           0.0057967           0.0057967
                 481            0.027686            0.030038           0.0046087              0.9257             0.95615             0.97151             0.78721            0.022462            0.016398           0.0025498           0.0057826           0.0057826           0.0057826
                 482            0.029861            0.032317           0.0042094              0.9161              0.9515             0.96725             0.78054            0.023259             0.01652           0.0025691           0.0057684           0.0057684           0.0057684
                 483             0.02975             0.02935           0.0038686             0.91528             0.95435             0.96819             0.78972            0.022777            0.016327           0.0025867           0.0057543           0.0057543           0.0057543
                 484            0.029359            0.030622           0.0039861             0.92167             0.95815                0.97              0.7917            0.022349            0.016181           0.0025925           0.0057402           0.0057402           0.0057402
                 485            0.028243            0.029752           0.0037133             0.91408             0.95703             0.96924             0.79597            0.022414            0.016245           0.0025975           0.0057261           0.0057261           0.0057261
                 486            0.028928            0.033491            0.004192             0.90597             0.95559             0.96704             0.79185            0.022494            0.016357           0.0025987            0.005712            0.005712            0.005712
                 487            0.028196            0.028971           0.0039355             0.89161             0.95886             0.96479             0.79885            0.022287            0.016497           0.0025978           0.0056979           0.0056979           0.0056979
                 488            0.028102            0.032053           0.0042343             0.89164             0.95981             0.96545             0.78982            0.022105            0.016571           0.0026018           0.0056837           0.0056837           0.0056837
                 489            0.029616            0.033069           0.0044898             0.88294             0.95767             0.96475             0.77873            0.022244            0.016546           0.0026104           0.0056696           0.0056696           0.0056696
                 490            0.026647            0.031357           0.0043314             0.92519             0.92977             0.96619             0.78719            0.021727            0.016415           0.0026156           0.0056555           0.0056555           0.0056555
                 491            0.027637             0.03407           0.0038325             0.94849             0.92109             0.97128             0.79035            0.021979            0.016321           0.0026213           0.0056413           0.0056413           0.0056413
                 492            0.027406            0.029963           0.0039382              0.9547             0.91717             0.97062             0.79823            0.021694             0.01619           0.0026187           0.0056272           0.0056272           0.0056272
                 493            0.027453            0.028588           0.0039219             0.95746             0.91574             0.96971             0.78886            0.021646            0.016106           0.0026068           0.0056131           0.0056131           0.0056131
                 494              0.0268            0.029909           0.0039611             0.95542             0.91285             0.96875             0.78216            0.022247            0.016267           0.0025827            0.005599            0.005599            0.005599
                 495            0.030945            0.031393           0.0039211             0.93415             0.92815             0.97103             0.78955            0.022614            0.016446           0.0025734           0.0055848           0.0055848           0.0055848
                 496            0.028562            0.031955           0.0040483             0.88866             0.96558             0.96989             0.79611            0.021951            0.016273            0.002574           0.0055707           0.0055707           0.0055707
                 497            0.027198            0.029271           0.0038775             0.96503             0.90517             0.96981             0.79531            0.022022            0.016157           0.0025777           0.0055565           0.0055565           0.0055565
                 498            0.028633            0.030966           0.0040309             0.96325             0.90842             0.96937             0.79698            0.021705            0.016062           0.0025826           0.0055424           0.0055424           0.0055424
                 499            0.026936            0.032491            0.004006             0.94804             0.92308             0.97025             0.80331            0.021216            0.015897           0.0025762           0.0055283           0.0055283           0.0055283
                 500            0.027349            0.033508           0.0041199             0.95274              0.9213             0.96921             0.80511            0.021441            0.016002           0.0025688           0.0055141           0.0055141           0.0055141
                 501            0.026064            0.029136            0.003856             0.95294             0.91935             0.96906             0.80807            0.021371            0.015899           0.0025555              0.0055              0.0055              0.0055
                 502            0.026463             0.02969            0.003888             0.94625             0.92751             0.97044             0.81006            0.021147            0.015912           0.0025375           0.0054859           0.0054859           0.0054859
                 503            0.027687            0.031233             0.00419             0.94653             0.92707             0.97057             0.80552            0.020912            0.015826           0.0025324           0.0054717           0.0054717           0.0054717
                 504            0.026967            0.030518           0.0041182             0.94934             0.92385             0.97045             0.80718            0.020818             0.01565           0.0025224           0.0054576           0.0054576           0.0054576
                 505            0.026077            0.028498           0.0036008             0.95781             0.91803             0.97012             0.80606            0.021057            0.015662           0.0025074           0.0054435           0.0054435           0.0054435
                 506            0.026915            0.029395           0.0037816              0.9577             0.91576             0.97133             0.80824            0.021059            0.015723           0.0024938           0.0054293           0.0054293           0.0054293
                 507            0.026163            0.030942           0.0033754             0.95764             0.91531             0.97061             0.80446            0.020774            0.015698           0.0024796           0.0054152           0.0054152           0.0054152
                 508            0.026334            0.028427           0.0031387             0.95227             0.91896             0.97157             0.80665            0.020971            0.015715           0.0024662            0.005401            0.005401            0.005401
                 509            0.026689            0.032148           0.0038493             0.95044             0.92101             0.96976              0.8142            0.020723            0.015588           0.0024511           0.0053869           0.0053869           0.0053869
                 510            0.025935            0.028554           0.0037624             0.94915             0.92132             0.97043             0.80881            0.020936            0.015647           0.0024455           0.0053728           0.0053728           0.0053728
                 511            0.029103            0.030867           0.0036894             0.95269             0.91734             0.96991             0.79506            0.021149            0.015793           0.0024422           0.0053587           0.0053587           0.0053587
                 512            0.026802              0.0282           0.0040663             0.95081             0.91649             0.97065             0.80059            0.021107            0.015771           0.0024338           0.0053445           0.0053445           0.0053445
                 513            0.027367            0.031025           0.0036986             0.95594             0.91211             0.96955             0.79609            0.021665            0.015841           0.0024238           0.0053304           0.0053304           0.0053304
                 514            0.030595            0.035414            0.004293             0.94808             0.91976             0.96885              0.7976            0.021835            0.015913           0.0024225           0.0053163           0.0053163           0.0053163
                 515            0.028502             0.03043           0.0036166             0.94099             0.93306              0.9734             0.79879              0.0216            0.015885           0.0024409           0.0053021           0.0053021           0.0053021
                 516            0.028778            0.030804           0.0038136             0.94714             0.93132              0.9746             0.80007            0.021677            0.015906           0.0024748            0.005288            0.005288            0.005288
                 517            0.028645            0.027266           0.0036702             0.94393             0.93585             0.97528             0.79548            0.021853            0.016005           0.0025066           0.0052739           0.0052739           0.0052739
                 518            0.028315            0.028846           0.0036316             0.94286             0.93477             0.97334             0.80077            0.021835            0.016006           0.0025253           0.0052598           0.0052598           0.0052598
                 519            0.027559            0.029759           0.0043021             0.94244             0.93509             0.97397             0.79906            0.021565            0.016005           0.0025386           0.0052457           0.0052457           0.0052457
                 520            0.026584            0.030792           0.0038853             0.89864             0.96348             0.97244             0.79677            0.021583            0.016053           0.0025487           0.0052316           0.0052316           0.0052316
                 521            0.025698             0.03132           0.0038168             0.90924             0.96678             0.97396             0.79952            0.021476             0.01605           0.0025606           0.0052174           0.0052174           0.0052174
                 522            0.025764            0.027939           0.0041002             0.95635             0.93164             0.96804             0.80906            0.021237             0.01592           0.0025571           0.0052033           0.0052033           0.0052033
                 523            0.027628            0.031724           0.0037036             0.96002             0.93057             0.96795             0.80586            0.021109            0.015866           0.0025338           0.0051892           0.0051892           0.0051892
                 524            0.026366            0.030782            0.003886             0.95088              0.9343             0.96529              0.8022            0.021062            0.015795           0.0025096           0.0051751           0.0051751           0.0051751
                 525            0.028041            0.030335           0.0037567             0.94867             0.93552             0.97301             0.80924             0.02111            0.015767           0.0024946            0.005161            0.005161            0.005161
                 526            0.027809            0.029456           0.0036143             0.95222              0.9374             0.97379             0.79821            0.020997            0.015721           0.0024857           0.0051469           0.0051469           0.0051469
                 527            0.027344            0.029229           0.0038548             0.94783              0.9338             0.97021             0.80712            0.020796            0.015617           0.0024664           0.0051328           0.0051328           0.0051328
                 528            0.026759            0.027216           0.0036735             0.95654             0.92357             0.97097             0.80932            0.020692             0.01557            0.002453           0.0051188           0.0051188           0.0051188
                 529            0.025733            0.030091           0.0035836             0.95747             0.92245              0.9732             0.81321            0.020778            0.015567           0.0024428           0.0051047           0.0051047           0.0051047
                 530            0.027287            0.031092           0.0037144             0.95324               0.924             0.97073             0.80505            0.020986            0.015491           0.0024275           0.0050906           0.0050906           0.0050906
                 531            0.026757            0.028122           0.0036073             0.95799             0.91633             0.97043             0.80732            0.021145            0.015382           0.0024043           0.0050765           0.0050765           0.0050765
                 532            0.027789            0.033587           0.0039013             0.94409             0.93427             0.97099             0.81493            0.020399            0.015204           0.0023909           0.0050624           0.0050624           0.0050624
                 533            0.026348            0.029652           0.0036949             0.95587             0.91945             0.97058              0.8177            0.020442            0.015152           0.0023902           0.0050484           0.0050484           0.0050484
                 534            0.026887            0.027487            0.004089             0.95375             0.92013             0.96947             0.80513            0.020659            0.015291            0.002384           0.0050343           0.0050343           0.0050343
                 535            0.026651            0.030308           0.0035222             0.95372             0.91676             0.96986             0.79672            0.020748             0.01533           0.0023694           0.0050202           0.0050202           0.0050202
                 536            0.027057            0.031524           0.0032374             0.95066              0.9285             0.97062             0.80431            0.020535            0.015375             0.00236           0.0050062           0.0050062           0.0050062
                 537            0.025491            0.029835           0.0034764             0.95417             0.92427             0.97112             0.80681             0.02048             0.01545           0.0023494           0.0049921           0.0049921           0.0049921
                 538            0.026908            0.028905           0.0040329              0.9582             0.92593             0.97162             0.80672            0.021115              0.0158           0.0023374           0.0049781           0.0049781           0.0049781
                 539            0.026729            0.030051           0.0036059             0.90634             0.96066              0.9697             0.81286            0.020671            0.015855           0.0023214           0.0049641           0.0049641           0.0049641
                 540            0.025203            0.027598           0.0030968             0.92245             0.95613             0.97062             0.81561            0.020494            0.015817           0.0023106             0.00495             0.00495             0.00495
                 541            0.026187            0.027944           0.0037416              0.9369             0.95228             0.97452             0.81799             0.02103            0.015966           0.0022997            0.004936            0.004936            0.004936
                 542            0.026395            0.027756           0.0032578             0.94805             0.94825             0.97584             0.81335            0.021058            0.015969           0.0022909            0.004922            0.004922            0.004922
                 543            0.026321             0.02891           0.0036295             0.95166             0.94507             0.97627             0.80234            0.021533            0.016076           0.0022996            0.004908            0.004908            0.004908
                 544             0.02788            0.032436           0.0037699             0.95288             0.93876             0.97045             0.80029            0.021201            0.016039           0.0023197           0.0048939           0.0048939           0.0048939
                 545            0.026134            0.032238             0.00328              0.9438             0.94644              0.9714             0.80807            0.020732            0.015972           0.0023364           0.0048799           0.0048799           0.0048799
                 546            0.026922            0.031521            0.003894             0.95585             0.94047             0.97285             0.80887            0.020985            0.015991           0.0023476           0.0048659           0.0048659           0.0048659
                 547            0.026095            0.028373           0.0036122             0.95411              0.9425             0.97226             0.80076              0.0208            0.015874           0.0023677            0.004852            0.004852            0.004852
                 548            0.027585            0.031718            0.003461             0.94345             0.94842             0.97107             0.80696            0.020694            0.015762            0.002378            0.004838            0.004838            0.004838
                 549            0.027228            0.028471           0.0036247              0.9238             0.96168             0.97185             0.80561            0.020723            0.015786           0.0023802            0.004824            0.004824            0.004824
                 550            0.027222            0.032553            0.004023             0.95003             0.93309             0.97206             0.80105            0.020764            0.015675           0.0023889             0.00481             0.00481             0.00481
                 551            0.025673            0.028734           0.0035133             0.95097             0.93181             0.97188             0.80404            0.020916            0.015518           0.0024002            0.004796            0.004796            0.004796
                 552            0.026324            0.029626            0.003634             0.96048             0.92574             0.97172              0.8005            0.020908            0.015472           0.0024074           0.0047821           0.0047821           0.0047821
                 553            0.025632            0.030113           0.0036385             0.96038             0.92324             0.97055             0.79729            0.021295            0.015521           0.0024104           0.0047681           0.0047681           0.0047681
                 554            0.027853            0.031786           0.0037559             0.96266             0.92019             0.96993             0.79184            0.021722             0.01558           0.0024236           0.0047542           0.0047542           0.0047542
                 555            0.026948            0.030264           0.0039181             0.95489             0.92672             0.97037             0.79798            0.020972            0.015513           0.0024305           0.0047402           0.0047402           0.0047402
                 556            0.026432            0.029515           0.0036939             0.93963             0.93242              0.9713              0.8047             0.02046            0.015455           0.0024313           0.0047263           0.0047263           0.0047263
                 557            0.025742            0.032543           0.0036699             0.96363              0.9136             0.97133             0.80757            0.020241            0.015478            0.002425           0.0047124           0.0047124           0.0047124
                 558             0.02477            0.027544           0.0032503             0.95667             0.91544             0.97193             0.81059            0.020367            0.015452           0.0024172           0.0046985           0.0046985           0.0046985
                 559            0.025862            0.026815           0.0036714             0.95798             0.91605             0.97131             0.81506            0.020202            0.015392           0.0024133           0.0046846           0.0046846           0.0046846
                 560            0.026567            0.028534           0.0036638             0.96076             0.91384             0.97149             0.80971            0.020348            0.015443           0.0024113           0.0046707           0.0046707           0.0046707
                 561            0.025355             0.02848           0.0034517             0.96107             0.91386             0.96957              0.8057            0.020584            0.015523           0.0024026           0.0046568           0.0046568           0.0046568
                 562            0.026892             0.03149           0.0034176              0.9608             0.91541             0.97089             0.80786            0.020182            0.015361           0.0023871           0.0046429           0.0046429           0.0046429
                 563            0.026403            0.027312            0.003769             0.96803             0.91384             0.97041             0.81284            0.020253              0.0153           0.0023643            0.004629            0.004629            0.004629
                 564            0.024468            0.026739           0.0032545             0.96685             0.91269              0.9705             0.80921            0.020299            0.015272           0.0023425           0.0046152           0.0046152           0.0046152
                 565            0.026525            0.030759           0.0037208             0.94354             0.92618             0.97386             0.80729            0.020267            0.015237            0.002324           0.0046013           0.0046013           0.0046013
                 566            0.025774            0.030234           0.0037466             0.89036             0.96731              0.9744             0.80859            0.020403            0.015194           0.0023072           0.0045875           0.0045875           0.0045875
                 567             0.02676            0.028389           0.0038357             0.90453             0.96579             0.97458             0.81367            0.020478            0.015156           0.0022949           0.0045736           0.0045736           0.0045736
                 568            0.025897            0.028766           0.0039598             0.90199             0.96089             0.97274             0.81763            0.020531            0.015149           0.0022918           0.0045598           0.0045598           0.0045598
                 569            0.025536            0.029929           0.0036767             0.90622             0.95857             0.97303              0.8149             0.02029             0.01518           0.0022909            0.004546            0.004546            0.004546
                 570            0.025913            0.029345           0.0036471             0.92239             0.96361             0.97661             0.81692            0.020111            0.015252           0.0022935           0.0045322           0.0045322           0.0045322
                 571            0.025451            0.027435           0.0034651             0.92059             0.95768             0.97571               0.818              0.0201            0.015423           0.0022975           0.0045184           0.0045184           0.0045184
                 572            0.025535            0.029377           0.0037225             0.92727             0.95878             0.97608             0.82362            0.019807            0.015291           0.0022888           0.0045046           0.0045046           0.0045046
                 573            0.024844            0.029154           0.0032616             0.92715             0.96006             0.97541             0.82855            0.019787            0.015281           0.0022813           0.0044908           0.0044908           0.0044908
                 574            0.027621             0.03142           0.0037425              0.9222             0.96153             0.97486              0.8261            0.019713            0.015284           0.0022742            0.004477            0.004477            0.004477
                 575            0.025004            0.028146           0.0035942             0.92099             0.96342             0.97533              0.8232            0.019618            0.015199           0.0022687           0.0044632           0.0044632           0.0044632
                 576             0.02454            0.029896           0.0035795             0.91279             0.95863              0.9717             0.81653            0.019591            0.015058           0.0022702           0.0044495           0.0044495           0.0044495
                 577            0.025339            0.030593           0.0035516             0.90813             0.96065             0.97142             0.80893            0.019968            0.015006           0.0022741           0.0044358           0.0044358           0.0044358
                 578            0.027783            0.032265           0.0037362              0.9062             0.96091             0.97105             0.81079            0.020544            0.015083           0.0022775            0.004422            0.004422            0.004422
                 579            0.028466            0.031817            0.003379             0.89635             0.96046              0.9688              0.8066            0.020651            0.015155           0.0022874           0.0044083           0.0044083           0.0044083
                 580            0.027065            0.030682             0.00378             0.93995             0.92554             0.96841             0.81245            0.020251            0.015154           0.0023076           0.0043946           0.0043946           0.0043946
                 581             0.02631            0.030386             0.00358             0.93663             0.92832             0.96999             0.81309            0.019909            0.015111           0.0023215           0.0043809           0.0043809           0.0043809
                 582            0.026296            0.029217           0.0035675             0.93818             0.93228             0.97053             0.82302             0.01999             0.01508           0.0023272           0.0043672           0.0043672           0.0043672
                 583            0.025612            0.027588           0.0033891             0.94288             0.92983             0.97114             0.82431            0.019922            0.015093           0.0023238           0.0043535           0.0043535           0.0043535
                 584            0.025183            0.030442           0.0032839             0.93764             0.92939             0.97053             0.81637            0.020304            0.015264           0.0023183           0.0043399           0.0043399           0.0043399
                 585            0.026486            0.029033           0.0033403             0.93939             0.92861             0.97102             0.81617              0.0202             0.01521           0.0023208           0.0043262           0.0043262           0.0043262
                 586            0.026053            0.027376           0.0035896             0.95026             0.92561             0.97036             0.82317             0.02009            0.015198           0.0023281           0.0043126           0.0043126           0.0043126
                 587            0.026907             0.03076            0.003576             0.94872             0.92712             0.97042             0.82798             0.01992            0.015133           0.0023378           0.0042989           0.0042989           0.0042989
                 588            0.024969            0.027732           0.0034034             0.95333              0.9235             0.97056             0.81846            0.019971            0.015119           0.0023397           0.0042853           0.0042853           0.0042853
                 589            0.024907             0.02967           0.0033448             0.95278             0.92457             0.97171             0.82353            0.020101            0.015083           0.0023416           0.0042717           0.0042717           0.0042717
                 590            0.026254            0.030329           0.0039966             0.90741             0.96068             0.97303             0.82059            0.020187            0.015072           0.0023325           0.0042581           0.0042581           0.0042581
                 591            0.025654            0.030017           0.0036879             0.90735             0.95936             0.97293             0.81899             0.02031            0.015086           0.0023191           0.0042445           0.0042445           0.0042445
                 592            0.024886            0.027484           0.0035211             0.91198             0.95787             0.97268             0.82046            0.020311            0.015158           0.0023028            0.004231            0.004231            0.004231
                 593            0.025397            0.026673           0.0029133             0.91267             0.95699             0.97205             0.82507            0.019897            0.015108           0.0022934           0.0042174           0.0042174           0.0042174
                 594            0.025649            0.027268           0.0034798             0.91265              0.9558             0.97099             0.82578            0.019658            0.014974           0.0022942           0.0042039           0.0042039           0.0042039
                 595            0.024533             0.02941           0.0036356             0.90658             0.95998              0.9718             0.82488            0.019612            0.014879           0.0022917           0.0041903           0.0041903           0.0041903
                 596            0.024324            0.028459            0.003242             0.95113             0.92739             0.97518             0.82371            0.019664            0.014855           0.0022751           0.0041768           0.0041768           0.0041768
                 597            0.024756            0.026547           0.0033568             0.96059             0.92117             0.97298             0.81542            0.019555            0.014746           0.0022618           0.0041633           0.0041633           0.0041633
                 598            0.027074            0.031483           0.0035029             0.95499             0.92368             0.97217             0.81728            0.019829            0.014784           0.0022567           0.0041498           0.0041498           0.0041498
                 599            0.025521            0.028029           0.0033364             0.89353             0.96825             0.97273              0.8263            0.019687            0.014732           0.0022575           0.0041363           0.0041363           0.0041363
                 600            0.023982            0.025466           0.0036489             0.95492             0.92295             0.97118             0.82144            0.019522            0.014709           0.0022532           0.0041229           0.0041229           0.0041229
                 601            0.024703            0.028024           0.0035403             0.89982             0.96564             0.97177             0.82665            0.019607             0.01473           0.0022418           0.0041094           0.0041094           0.0041094
                 602             0.02547            0.028252           0.0033788             0.94587             0.93177             0.97081             0.82409             0.01961            0.014656            0.002235            0.004096            0.004096            0.004096
                 603             0.02483            0.028187           0.0036136             0.95887             0.92571             0.97228             0.82596            0.019575            0.014613            0.002229           0.0040826           0.0040826           0.0040826
                 604            0.025533            0.026044           0.0037286             0.95943             0.92336             0.97172             0.82461            0.019724            0.014696           0.0022256           0.0040692           0.0040692           0.0040692
                 605            0.026096             0.02739           0.0031931             0.96277             0.91929             0.97118             0.82156            0.020259            0.014798           0.0022211           0.0040558           0.0040558           0.0040558
                 606            0.025483            0.027391           0.0033632             0.95943             0.92051             0.97117             0.81995             0.01986            0.014704           0.0022199           0.0040424           0.0040424           0.0040424
                 607            0.027406             0.02724           0.0035656             0.95407             0.92219             0.97053             0.81511            0.020074            0.014703           0.0022248            0.004029            0.004029            0.004029
                 608            0.026332            0.030879           0.0037774             0.90064             0.96122             0.97304             0.82212            0.019796            0.014723           0.0022272           0.0040157           0.0040157           0.0040157
                 609            0.025987            0.030642           0.0036018             0.90553             0.95956             0.97314              0.8189            0.020123            0.014828           0.0022344           0.0040023           0.0040023           0.0040023
                 610            0.025958            0.029788           0.0036127             0.90994             0.95669             0.97165              0.8225            0.019711            0.014747           0.0022467            0.003989            0.003989            0.003989
                 611            0.024192             0.02513           0.0032734             0.91415             0.95724             0.97213             0.82448            0.019731            0.014701           0.0022584           0.0039757           0.0039757           0.0039757
                 612            0.026096            0.031053           0.0037094             0.91809             0.95803             0.97178             0.81932            0.019852            0.014707           0.0022615           0.0039624           0.0039624           0.0039624
                 613            0.024878             0.02849           0.0032155             0.91349             0.95747             0.96866             0.81732            0.019584            0.014689           0.0022637           0.0039491           0.0039491           0.0039491
                 614            0.024864            0.029651           0.0033585             0.91092             0.95431             0.96608               0.819             0.01941            0.014606            0.002262           0.0039358           0.0039358           0.0039358
                 615            0.025269            0.028372           0.0038197             0.90942             0.95502             0.96582             0.82283            0.019544            0.014661           0.0022605           0.0039226           0.0039226           0.0039226
                 616            0.026009            0.028166           0.0032964             0.90982             0.95656             0.96768             0.82162            0.019246            0.014618           0.0022569           0.0039094           0.0039094           0.0039094
                 617            0.025044            0.028746           0.0035289             0.91243             0.95756              0.9687             0.82079            0.019589            0.014811           0.0022476           0.0038961           0.0038961           0.0038961
                 618            0.025523             0.02866           0.0036498             0.90594              0.9581             0.97059             0.82121            0.019232            0.014722           0.0022454           0.0038829           0.0038829           0.0038829
                 619            0.024489            0.027021           0.0034185             0.89761             0.96044             0.97026             0.82632            0.019391            0.014807           0.0022418           0.0038698           0.0038698           0.0038698
                 620            0.025121             0.03031           0.0031316             0.95156             0.92248             0.97034             0.82002            0.019529            0.014804           0.0022381           0.0038566           0.0038566           0.0038566
                 621            0.025983            0.031427           0.0033171             0.96113             0.91784             0.97139             0.83001            0.019008            0.014626            0.002234           0.0038434           0.0038434           0.0038434
                 622             0.02582            0.025698           0.0037906             0.95968             0.92128             0.97128             0.82818            0.019047            0.014617           0.0022274           0.0038303           0.0038303           0.0038303
                 623            0.024928            0.029187           0.0029722             0.96208             0.91946             0.97073             0.83032            0.019435            0.014647           0.0022225           0.0038172           0.0038172           0.0038172
                 624            0.024014            0.028617           0.0036348             0.96326             0.91919             0.97167             0.82997            0.019105            0.014472           0.0022257           0.0038041           0.0038041           0.0038041
                 625            0.024454            0.028523           0.0033748             0.96389             0.91952             0.97348             0.82875            0.019436            0.014511            0.002237            0.003791            0.003791            0.003791
                 626            0.025651            0.030192           0.0033978             0.95815             0.92057             0.97185              0.8251            0.019128            0.014424           0.0022408           0.0037779           0.0037779           0.0037779
                 627            0.025521            0.027687           0.0036151             0.95375             0.92775             0.97211             0.82688            0.019344            0.014451             0.00224           0.0037649           0.0037649           0.0037649
                 628            0.023677               0.026           0.0031687             0.94857             0.93191             0.97365             0.82228            0.019341            0.014496           0.0022343           0.0037518           0.0037518           0.0037518
                 629              0.0271            0.028072           0.0033977             0.95108             0.92731             0.97389             0.81935            0.019432            0.014571           0.0022274           0.0037388           0.0037388           0.0037388
